ts,open,high,low,close,volume
1774224000,86.21000000,87.22000000,85.47000000,86.40000000,318814.59500000
1774238400,86.39000000,87.33000000,85.11000000,85.99000000,494882.93900000
1774252800,86.00000000,91.93000000,85.19000000,88.78000000,1467214.37800000
1774267200,88.78000000,92.26000000,88.33000000,89.95000000,1147241.97700000
1774281600,89.96000000,91.90000000,89.40000000,91.39000000,802182.92500000
1774296000,91.38000000,92.02000000,90.98000000,91.43000000,331369.57400000
1774310400,91.44000000,91.68000000,89.96000000,90.35000000,323535.98700000
1774324800,90.34000000,91.89000000,89.99000000,91.72000000,371099.48200000
1774339200,91.71000000,92.22000000,91.12000000,91.77000000,507240.51000000
1774353600,91.78000000,91.86000000,88.70000000,89.74000000,986008.49100000
1774368000,89.74000000,89.98000000,88.42000000,88.52000000,451039.88000000
1774382400,88.53000000,91.13000000,88.51000000,90.80000000,447118.17600000
1774396800,90.80000000,91.95000000,90.71000000,91.69000000,372289.68900000
1774411200,91.69000000,92.96000000,91.59000000,91.81000000,636566.52000000
1774425600,91.82000000,93.47000000,91.82000000,92.99000000,511796.13400000
1774440000,92.99000000,93.43000000,91.00000000,91.77000000,567696.94000000
1774454400,91.77000000,92.73000000,91.40000000,91.75000000,320002.53900000
1774468800,91.76000000,91.96000000,91.03000000,91.70000000,244182.97600000
1774483200,91.70000000,91.98000000,90.61000000,91.07000000,238387.62300000
1774497600,91.07000000,91.08000000,88.81000000,89.10000000,823846.48500000
1774512000,89.10000000,89.11000000,87.45000000,87.58000000,622106.80600000
1774526400,87.58000000,88.24000000,86.73000000,87.54000000,607964.69500000
1774540800,87.53000000,87.73000000,85.45000000,85.48000000,570992.64400000
1774555200,85.48000000,87.14000000,85.45000000,86.53000000,702894.48300000
1774569600,86.52000000,87.04000000,86.19000000,86.42000000,234021.69600000
1774584000,86.42000000,86.75000000,85.69000000,85.92000000,436318.57200000
1774598400,85.92000000,86.14000000,82.63000000,83.39000000,940535.15200000
1774612800,83.39000000,84.03000000,82.50000000,83.35000000,600075.64200000
1774627200,83.36000000,83.44000000,81.86000000,82.81000000,428188.40300000
1774641600,82.81000000,83.14000000,82.38000000,83.11000000,201422.60500000
1774656000,83.11000000,83.11000000,82.25000000,82.60000000,167036.24200000
